"name","valueType","entityType","mimeType","unit","occurrenceGroup","repeatable","categories:es","categories:ca","opal::derivedFrom","maelstrom::administrative_information:en","questionName","maelstrom::data_source:en","script","maelstrom::uuid","stage","questionnaire","label:es","description:es","labelNext:es","labelPrevious:es","labelStart:es","labelFinish:es","labelInterrupt:es","labelResume:es","labelCancel:es","conclusion:es","label:ca","description:ca","labelNext:ca","labelPrevious:ca","labelStart:ca","labelFinish:ca","labelInterrupt:ca","labelResume:ca","labelCancel:ca","conclusion:ca","section","page","required","maxCount"
"FAMILIA_HERMANO_4_ENFERMEDADES_INFARTO","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.INFARTO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_ANGINA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.ANGINA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_HELICOBACTER","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.HELICOBACTER')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CROHN","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.CROHN')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_COLITIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.COLITIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_POLIPOS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.POLIPOS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_HEPATITIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.HEPATITIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_ALERGIA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.ALERGIAS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_RINITIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.RINITIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_ECZEMA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.ECZEMA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_PSORIASIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.PSORIASIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_ARTRITIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.ARTRITIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_LUPUS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.LUPUS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_EPOC","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.EPOC')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_ASMA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.ASMA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_OSTEOPOROSIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.OSTEOPOROSIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_DEPRESION","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_MIGRANA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_ESQUIZOFRENIA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.ESQUIZOFRENIA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_ALZHEIMER","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.ALZHEIMER')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_PARKINSON","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.PARKINSON')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_NINGUNA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.NINGUNA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_NS_NC_ENFERMEDADES","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HERMANO_4","Questionnaire/Interview related information","L3","Questionnaire","$('ENFERMEDADES_HERMANO_4.NS_NC_ENFERMEDADES')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_1_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_CANCER_1","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_CANCER_1.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_1_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_CANCER_1","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_CANCER_1.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_1_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/LOCALIZACION_HERMANO_4_CANCER_1","Questionnaire/Interview related information","L4","Questionnaire","$('LOCALIZACION_HERMANO_4_CANCER_1.LOCALIZACION_CANCER.LOCALIZACION_MADRE_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_1_OTRO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/LOCALIZACION_HERMANO_4_CANCER_1","Questionnaire/Interview related information","L4","Questionnaire","$('LOCALIZACION_HERMANO_4_CANCER_1.OTRO.PAIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_OTRO_2","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_OTRO_CANCER_1","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_OTRO_CANCER_1').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_2_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_CANCER_2","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_CANCER_2.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_2_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_CANCER_2","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_CANCER_2.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_2_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/LOCALIZACION_HERMANO_4_CANCER_2","Questionnaire/Interview related information","L4","Questionnaire","$('LOCALIZACION_HERMANO_4_CANCER_2.LOCALIZACION_CANCER.LOCALIZACION_MADRE_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_2_OTRO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/LOCALIZACION_HERMANO_4_CANCER_2","Questionnaire/Interview related information","L4","Questionnaire","$('LOCALIZACION_HERMANO_4_CANCER_2.OTRO.PAIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_OTRO_3","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_OTRO_CANCER_2","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_OTRO_CANCER_2').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_3_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_CANCER_3","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_CANCER_3.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_3_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_CANCER_3","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_CANCER_3.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_3_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/LOCALIZACION_HERMANO_4_CANCER_3","Questionnaire/Interview related information","L4","Questionnaire","$('LOCALIZACION_HERMANO_4_CANCER_3.LOCALIZACION_CANCER.LOCALIZACION_MADRE_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CANCER_3_OTRO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/LOCALIZACION_HERMANO_4_CANCER_3","Questionnaire/Interview related information","L4","Questionnaire","$('LOCALIZACION_HERMANO_4_CANCER_3.OTRO.PAIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_DIABETES_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_DIABETES","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_DIABETES.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_DIABETES_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_DIABETES","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_DIABETES.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_HTA_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_HTA","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_HTA.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_HTA_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_HTA","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_HTA.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_HIPERCOLESTEROLEMIA_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_COLESTEROL","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_COLESTEROL.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_HIPERCOLESTEROLEMIA_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_COLESTEROL","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_COLESTEROL.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_ICTUS_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_ICTUS","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_ICTUS.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_ICTUS_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_ICTUS","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_ICTUS.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_INFARTO_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_INFARTO","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_INFARTO.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_INFARTO_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_INFARTO","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_INFARTO.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_ANGINA_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_ANGINA","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_ANGINA.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_ANGINA_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_ANGINA","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_ANGINA.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_HELICOBACTER_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_HELICOBACTER","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_HELICOBACTER.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_HELICOBACTER_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_HELICOBACTER","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_HELICOBACTER.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CHRON_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_CROHN","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_CROHN.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_CHRON_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_CROHN","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_CROHN.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_POLIPOS_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_POLIPOS","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_POLIPOS.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_POLIPOS_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HERMANO_4_POLIPOS","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_POLIPOS.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HERMANO_4_ENFERMEDADES_HEPATITIS_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HERMANO_4_HEPATITIS","Questionnaire/Interview related information","L4","Questionnaire","$('HERMANO_4_HEPATITIS.EDAD_DIAGNOSTICO_HERMANO.EDAD_HERMANO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
